"PERMIT NUMBER","OWNER NAME","OPERATING NAME","STREET","CITY","STATE","ZIP","ZIP4","COUNTY"
"CA-W-2112","JAMES L. BARRETT AND VENDANGE WINE MERCHANTS, INC. (G.P.); CM ASSOCIATES L.P.","CHATEAU MONTELENA","1429 TUBBS LN","CALISTOGA","CA",94515,9726,"NAPA"
"CA-W-20407","MUTT LYNCH WINERY, INC.","MUTT LYNCH WINERY","1471 FIRST ST","CALISTOGA","CA",94515,1410,"NAPA"
"CA-W-1846","HOLOPONO, INC.","ARAUJO ESTATE WINES","2155 PICKETT RD","CALISTOGA","CA",94515,1804,"NAPA"
"CA-W-16461","CASEY FLAT ESTATES, LLC","CASEY FLAT ESTATES","4550 SILVERADO TRL","CALISTOGA","CA",94515,9647,"NAPA"
"CA-W-853","CUVAISON, INC.","CUVAISON WINERY","4550 SILVERADO TRL","CALISTOGA","CA",94515,9647,"NAPA"
"CA-W-16845","BRYAN HENRY, RICHARD HENRY & MICHAEL TRUJILLO","KARL LAWRENCE CELLARS","3718 N. SAINT HELENA HWY","CALISTOGA","CA",94515,9651,"NAPA"
"CA-W-16538","VENGE VINEYARDS, INC","VENGE VINEYARDS","4708 SILVERADO TRL","CALISTOGA","CA",94515,0,"NAPA"
"CA-W-303","SCHRAMSBERG VINEYARDS COMPANY"," ","1400 SCHRAMSBERG RD","CALISTOGA","CA",94515,9622,"NAPA"
"CA-W-3336","OLABISI, LLC","OLABISI","1617 CEDAR ST","CALISTOGA","CA",94515,1507,"NAPA"
"CA-W-16603","BARLOW VINEYARDS, LLC","BARLOW VINEYARDS","1510 DIAMOND MOUNTAIN RD","CALISTOGA","CA",94515,0,"NAPA"
"CA-W-2782","DYER STRAITS WINE COMPANY LLC","DYER STRAITS WINE COMPANY","1510 DIAMOND MOUNTAIN RD","CALISTOGA","CA",94515,0,"NAPA"
"CA-W-1816","VINCENT ARROYO WINERY, INC."," ","2361 GREENWOOD AVE","CALISTOGA","CA",94515,1031,"NAPA"
"CA-W-3081","RADIAL INTEGRATION, LLC","MINE WINE CO.","4550 SILVERADO TRL","CALISTOGA","CA",94515,9647,"NAPA"
"CA-W-16631","ROOT & SEED, LLC","BEE 9 WINE","1606 HARLEY ST","CALISTOGA","CA",94515,1326,"NAPA"
"CA-W-17087","MASSICAN LLC","MASSICAN","1518 FILMORE ST","CALISTOGA","CA",94515,1310,"NAPA"
"CA-W-17235","MALDONADO WINES, LLC","MALDONADO VINEYARDS","3070 OLD LAWLEY TOLL RD","CALISTOGA","CA",94515,0,"NAPA"
"CA-W-15348","CEDERQUIST WINE COMPANY, LLC","CEDERQUIST WINE COMPANY","5136 SHARP RD","CALISTOGA","CA",94515,0,"NAPA"
"CA-W-3611","SUMMERS WINERY, LLC","VILLA ANDRIANA","1171 TUBBS LN","CALISTOGA","CA",94515,1053,"NAPA"
"CA-W-15093","THREE MONKEYS, LLC"," ","2424 JANIS WAY","CALISTOGA","CA",94515,1211,"NAPA"
"CA-W-16129","MELISSA KELLY WINES, LLC"," ","8 MIRIAM DR","CALISTOGA","CA",94515,1335,"NAPA"
"CA-W-16424","BRAGG VINEYARDS, LLC","BRAGG VINEYARDS","2020 CEDAR ST","CALISTOGA","CA",94515,1557,"NAPA"
"CA-W-2750","PLAM VINEYARDS, INC.","PLAM VINEYARDS & WINERY","1091 LARKMEAD LN","CALISTOGA","CA",94515,9618,"NAPA"
"CA-W-15140","SHYPOKE VINEYARD LLC"," ","2882 FOOTHILL BLVD","CALISTOGA","CA",94515,1230,"NAPA"
"CA-W-3008","TFT #5, LTD.","TEACHWORTH WINERY","4451 SAINT HELENA HWY N","CALISTOGA","CA",94515,0,"NAPA"
"CA-W-16578","MB VOGELZANG VINEYARDS, LLC","VOGELZANG VINEYARD","4550 SILVERADO TRAIL N","CALISTOGA","CA",94515,1111,"NAPA"
"CA-W-2102","JOHN P. PAOLETTI","PAOLETTI","4501 SILVERADO TRL","CALISTOGA","CA",94515,9647,"NAPA"
"CA-W-17392","PAVITT FAMILY VINEYARDS, LLC","PHIFER PAVITT WINES","4660 SILVERADO TRL","CALISTOGA","CA",94515,9648,"NAPA"
"CA-W-17137","M.T. BOTTLES, LLC","THE GRADE CELLARS","1091 LARKMEAD LN","CALISTOGA","CA",94515,9675,"NAPA"
"CA-W-16623","SCHRAMSBERG VINEYARDS COMPANY","J. DAVIES VINEYARDS","1091 LARKMEAD LN","CALISTOGA","CA",94515,9675,"NAPA"
"CA-W-16742","FORTRESS VINEYARDS, INC.","FORTRESS VINEYARDS","1091 LARKMEAD LN","CALISTOGA","CA",94515,9675,"NAPA"
"CA-W-2121","REVERIE ON DIAMOND MOUNTAIN, L.L.C."," ","1520 DIAMOND MOUNTAIN RD","CALISTOGA","CA",94515,9669,"NAPA"
"CA-W-2016","DIAMOND MOUNTAIN VINEYARD"," ","2121 DIAMOND MOUNTAIN RD","CALISTOGA","CA",94515,9636,"NAPA"
"CA-W-15037","THE WINE GARAGE, INC.","WINE GARAGE","1020 UNIT C FOOTHILL BLVD","CALISTOGA","CA",94515,1712,"NAPA"
"CA-W-16378","PORTALUPI WINE COMPANY, INC.","PORTALUPI WINE COMPANY","1170 TUBBS LN","CALISTOGA","CA",94515,0,"NAPA"
"CA-W-15931","FRANK MCPHERSON PROMISE, LLC","PROMISE","1091 LARKMEAD LN","CALISTOGA","CA",94515,9618,"NAPA"
"CA-W-15315","D-CUBED CELLARS, INC.","D-CUBED CELLARS","1091 LARKMEAD LN","CALISTOGA","CA",94515,9618,"NAPA"
"CA-W-20393","AMICI CELLARS, INC.","AMICI","3130 OLD LAWLEY TOLL RD","CALISTOGA","CA",94515,9728,"NAPA"
"CA-W-3393","VILLA AMOROSA, INC.","CASTELLO DI AMOROSA","4045 SAINT HELENA HWY","CALISTOGA","CA",94515,9609,"NAPA"
"CA-W-15265","ANA MARIA BECKER & GILBERT SCOTT BECKER","BOODEAUX VINEYARDS","1111 BERRY ST","CALISTOGA","CA",94515,9642,"NAPA"
"CA-W-20233","PALISADES WINE COMPANY, LLC","PALISADES WINE COMPANY","3130 OLD LAWLEY TOLL RD","CALISTOGA","CA",94515,9728,"NAPA"
"CA-W-1739","TEALE CREEK ASSOCIATES"," ","1510 DIAMOND MOUNTAIN RD","CALISTOGA","CA",94515,9669,"NAPA"
"CA-W-16018","METEOR VINEYARD LLC","METEOR VINEYARD","1510 DIAMOND MOUNTAIN RD","CALISTOGA","CA",94515,9669,"NAPA"
"CA-W-15520","SAVIEZ VINEYARD WINE COMPANY, LLC","SAVIEZ WINE COMANY","4060 SILVERADO TRL","CALISTOGA","CA",94515,9650,"NAPA"
"CA-W-15275","TEDESCHI COMPANY, LLC","TEDESCHI FAMILY WINERY","2779 GRANT ST","CALISTOGA","CA",94515,1009,"NAPA"
"CA-W-15205","STONEWRITER, LLC"," ","1478 FAIRWAY VISTA CT","CALISTOGA","CA",94515,1007,"NAPA"
"CA-W-1505","DIAGEO CHATEAU & ESTATE WINES COMPANY","STERLING VINEYARDS","1111 DUNAWEAL LN","CALISTOGA","CA",94515,0,"NAPA"
"CA-W-16058","MC WINES LLC","MC WINES","1170 TUBBS LN","CALISTOGA","CA",94515,1054,"NAPA"
"CA-W-17265","HUDSON WINE COMPANY, LLC","MCG CELLARS","1170 TUBBS LN","CALISTOGA","CA",94515,1054,"NAPA"
"CA-W-15908","ENVY WINES, LLC","ENVY WINES","1170 TUBBS LN","CALISTOGA","CA",94515,1054,"NAPA"
"CA-W-17303","HERB LAMB VINEYARDS LLC","HERB LAMB VINEYARDS","3718 N SAINT HELENA HWY","CALISTOGA","CA",94515,9651,"NAPA"
"CA-W-16587","OAK CLIFF CELLARS, LLC","OAK CLIFF CELLARS","3718 N SAINT HELENA HWY","CALISTOGA","CA",94515,9651,"NAPA"
"CA-W-15953","JESUS MADRIGAL","MADRIGAL VINEYARDS","3718 N SAINT HELENA HWY","CALISTOGA","CA",94515,9651,"NAPA"
"CA-W-16280","FULTON FAMILY WINERY, INC"," ","263 PETRIFIED FOREST RD","CALISTOGA","CA",94515,9795,"NAPA"
"CA-W-16574","HOURGLASS WINE COMPANY, INC.","Hourglass Wine Company","817 LOMMEL RD","CALISTOGA","CA",94515,9649,"NAPA"
"CA-W-16589","LANGEVIN, LLC","L'ANGEVIN","4550 SILVERADO TRL","CALISTOGA","CA",94515,0,"NAPA"
"CA-W-15363","LARKMEAD VINEYARDS"," ","1100 LARKMEAD LN","CALISTOGA","CA",94515,9619,"NAPA"
"CA-W-16794","MATTHEW ST JOHNS REID & MARTHA LAMAR WEBB","PWR WINES","1311 PINE ST","CALISTOGA","CA",94515,1737,"NAPA"
"CA-W-16691","VERSANT VINEYARDS INC.","VERSANT VINEYARDS","3292 OLD LAWLEY TOLL RD","CALISTOGA","CA",94515,9744,"NAPA"
"CA-W-3329","JERICHO CANYON VINEYARDS LLC.","JERICHO CANYON VINEYARDS","3292 OLD LAWLEY TOLL RD","CALISTOGA","CA",94515,9744,"NAPA"
"CA-W-17106","KAREN CAKEBREAD","KC WINE COMPANY","1524 GREENWOOD AVE","CALISTOGA","CA",94515,1016,"NAPA"
"CA-W-16001","THE ALBERT & ADELLE BROUNSTEIN TRUST","DIAMOND CREEK VINEYARDS","1500 DIAMOND MOUNTAIN RD","CALISTOGA","CA",94515,9669,"NAPA"
"CA-W-16488","JACKSON FAMILY WINES, INC.","ATALON WINERY","3299 BENNETT LN","CALISTOGA","CA",94515,9725,"NAPA"
"CA-W-1897","CHARLES LELAND JOHNSTON III","HELENA VIEW JOHNSTON VINEYARDS WINERY","3500 STATE HIGHWAY 128","CALISTOGA","CA",94515,9715,"NAPA"
"CA-W-2967","AUBERT WINEGROWING, INCORPORATED","AUBERT WINES","333 SILVERADO TRL","CALISTOGA","CA",94515,1801,"NAPA"
"CA-W-15661","CHECKERBOARD VINEYARDS, LLC","CHECKERBOARD VINEYARDS","4331 AZALEA SPRINGS WAY","CALISTOGA","CA",94515,9630,"NAPA"
"CA-W-16180","GRANT STREET VINEYARDS, LLC","GRANT STREET VINEYARDS","2028 GRANT ST","CALISTOGA","CA",94515,1345,"NAPA"
"CA-W-15620","ROBERT HUNTER III, LLC","HUNTER 3 WINES","3340 HIGHWAY 128","CALISTOGA","CA",94515,9727,"NAPA"
"CA-W-3463","BENNETT LANE WINERY LLC","BENNETT LANE WINERY","3340 HIGHWAY 128","CALISTOGA","CA",94515,9727,"NAPA"
"CA-W-15388","26 BRIX, LLC","B CELLARS","400 SILVERADO TRL","CALISTOGA","CA",94515,1809,"NAPA"
"CA-W-2955","VINCENT ALAN TOFANELLI","TOFANELLI WINES","1212 PINE ST","CALISTOGA","CA",94515,1736,"NAPA"
"CA-W-3212","ZAHTILA VINEYARDS, INC.","ZAHTILA VINEYARDS","2250 LAKE COUNTY HWY","CALISTOGA","CA",94515,1143,"NAPA"
"CA-W-17113","PICKETT ROAD WINE COMPANY, LLC","PICKETT ROAD WINE COMPANY","2339 PICKETT RD","CALISTOGA","CA",94515,0,"NAPA"
"CA-W-15083","HEMISPHERE WINE COMPANY, INC.","HEMISPHERE WINE COMPANY","4550 SILVERADO TRAIL N","CALISTOGA","CA",94515,0,"NAPA"
"CA-W-2649","FRANK FAMILY VINEYARDS, LLC","FRANK FAMILY VINEYARDS","1091 LARKMEAD LN","CALISTOGA","CA",94515,9618,"NAPA"
"CA-W-16347","LAVA VINE, LLC","LAVA VINE VINEYARDS","965 SILVERADO TRL","CALISTOGA","CA",94515,1128,"NAPA"
"CA-W-16934","MEANDER, LLC","MEANDER","3130 OLD LAWLEY TOLL RD","CALISTOGA","CA",94515,1111,"NAPA"
"CA-W-3263","CLOS PEGASE WINERY, INC."," ","1060 DUNAWEAL LN","CALISTOGA","CA",94515,9798,"NAPA"
"CA-W-17484","MANUEL & MARIA FRIAS","FRIAS FAMILY VINEYARD","4550 N SILVERADO TRL N","CALISTOGA","CA",94515,9647,"NAPA"
"CA-W-2406","STORYBOOK MOUNTAIN WINERY, INC."," ","3835 STATE HIGHWAY 128","CALISTOGA","CA",94515,9739,"NAPA"
"CA-W-17386","J. CELLARS INVESTMENTS, LLC","JOSEPH CELLARS","4550 SILVERADO TRAIL","CALISTOGA","CA",94515,9647,"NAPA"
"CA-W-3444","TWOMEY CELLARS, LLC","TWOMEY CELLARS","1183 DUNAWEAL LN","CALISTOGA","CA",94515,9799,"NAPA"
"CA-W-2576","VIADER VINEYARDS"," ","1120 DEER PARK RD","DEER PARK","CA",94576,9705,"NAPA"
"CA-W-15004","THREE GUYS AND A GIRL, INC.","VITA LUCE CELLARS","3801 ARTESIA AVE","FULLERTON","CA",92833,426,"NAPA"
"CA-W-2160","LINDA MARIE REISACHER & GERHARD MICHAEL REISACHER (GENERAL PARTNERSHIP)","DELECTUS WINERY","908 ENTERPRISE WAY","NAPA","CA",94558,6209,"NAPA"
"CA-W-16763","ELDE VIN, LLC","DACALIER WINE CO.","918 ENTERPRISE WAY","NAPA","CA",94558,6230,"NAPA"
"CA-W-15875","SUNFISH PROPERTIES LLC","PUNK DOG WINES","918 ENTERPRISE WAY","NAPA","CA",94558,6230,"NAPA"
"CA-W-15629","VARE VINEYARDS, LLC","VARE VINEYARDS","68 COOMBS ST","NAPA","CA",94559,29,"NAPA"
"CA-W-16065","DA VE WINERY, INC.","FIOR DI SOLE","2515 NAPA VALLEY CORPORATE DR","NAPA","CA",94558,7541,"NAPA"
"CA-W-17285","G WINE CELLARS, LLC","G WINE CELLARS","1200 ORCHARD AVE","NAPA","CA",94558,9401,"NAPA"
"CA-W-17430","TOM & DIANA FOSTER","THOMAS MICHAEL","3311 DAVID DR","NAPA","CA",94558,5331,"NAPA"
"CA-W-16196","TI BEVERAGE GROUP, LTD","TRANSYLVANIA IMPORTS","110 CAMINA ORUGA","NAPA","CA",94558,0,"NAPA"
"CA-W-3544","SAINTSBURY LLC","SAINTSBURY","1500 LOS CARNEROS AVE","NAPA","CA",94559,9742,"NAPA"
"CA-W-16502","NAPA VALLEY COLLEGE VITICULTURE AND WINERY TECHNOLOGY FOUNDATION"," ","2277 NAPA VALLEJO HWY","NAPA","CA",94558,6236,"NAPA"
"CA-W-3423","BUONCRISTIANI WINE CO., LLC","BUONCRISTIANI WINE CO.","3346 KENSINGTON CIR","NAPA","CA",94558,4215,"NAPA"
"CA-W-15891","ABERNATHY-HOFFMAN, LLC"," ","1285 DEALY LN","NAPA","CA",94559,9706,"NAPA"
"CA-W-17567","EUCLID WINES, LLC","EUCLID WINES","1285 DEALY LN","NAPA","CA",94559,9706,"NAPA"
"CA-W-17410","HOPE WINE, LLC","ONE HOPE WINES","1285 DEALY LN","NAPA","CA",94559,9706,"NAPA"
"CA-W-16460","HAGEN HEIGHTS VINEYARDS LLC","HAGEN HEIGHTS VINEYARDS","1285 DEALY LN","NAPA","CA",94559,9706,"NAPA"
"CA-W-16154","RENTERIA WINES LLC","RENTERIA","1285 DEALY LN","NAPA","CA",94559,9706,"NAPA"
"CA-W-16006","TRINITAS CELLARS, LLC","TRINITAS CELLARS","1285 DEALY LN","NAPA","CA",94559,9706,"NAPA"
"CA-W-15893","THE WINERY OF NAPA VALLEY, LLC","FOLIO WINEMAKERS STUDIO","1285 DEALY LN","NAPA","CA",94559,9706,"NAPA"
"CA-W-15904","ANIMO, L.P., DINA AND MICHAEL MONDAVI JR., L.P.'S, R. MICHAEL MONDAVI & ISABEL A. MONDAVI, GP'S","I'M WINES","1285 DEALY LN","NAPA","CA",94559,9706,"NAPA"
"CA-W-15138","FALCOR WINE CELLARS, LLC"," ","2511 NAPA VALLEY CORPORATE DR","NAPA","CA",94559,1111,"NAPA"
"CA-W-16544","DUCKHORN WINE COMPANY","PARADUXX","7257 SILVERADO TRAIL","NAPA","CA",94558,9430,"NAPA"
"CA-W-20134","MYUGE INC."," ","626 CALIFORNIA BLVD","NAPA","CA",94558,3130,"NAPA"
"CA-W-17122","JOHN ANTHONY VINEYARDS, LLC"," ","25 ENTERPRISE CT","NAPA","CA",94558,7584,"NAPA"
"CA-W-1786","CODORNIU NAPA, INC","ARTESA WINERY","1345 HENRY RD","NAPA","CA",94559,9705,"NAPA"
"CA-W-17331","SUTTER HOME WINERY, INC."," ","2055 HOFFMAN LN","NAPA","CA",94558,9301,"NAPA"
"CA-W-15954","SIN E. WINE COMPANY","HAVENS WINE CELLARS","2055 HOFFMAN LN","NAPA","CA",94558,9301,"NAPA"
"CA-W-15295","13 APPELLATIONS, LLC"," ","3266 SILVERADO TRL","NAPA","CA",94558,1424,"NAPA"
"CA-W-3001","REYNOLDS CREATIVE PRODUCTS, INC."," ","3266 SILVERADO TRL","NAPA","CA",94558,1424,"NAPA"
"CA-W-2997","RONALD G. AND SUSAN E. ADAMS","ADAMS RIDGE","3181 KINGSTON AVE","NAPA","CA",94558,4454,"NAPA"
"CA-W-3416","H DE V, LLC","H DE V","588 TRANCAS ST","NAPA","CA",94558,3013,"NAPA"
"CA-W-16853","MADISON VINEYARD HOLDINGS, LLC","REATA","1 KIRKLAND RANCH RD","NAPA","CA",94558,0,"NAPA"
"CA-W-16270","PERNOD RICARD USA, LLC","MUMM NAPA ESTATES","8445 SILVERADO TRL","NAPA","CA",94558,9435,"NAPA"
"CA-W-15937","VL VENTURES LLC","BIALLA VINEYARDS","4088 ATLAS PEAK RD","NAPA","CA",94558,0,"NAPA"
"CA-W-16904","PATRIOT WINERY AND VIENYARDS, LLC"," ","5055 SOLANO AVE","NAPA","CA",94558,6379,"NAPA"
"CA-W-15933","HUSIC VINEYARDS, LLC","HUSIC VINEYARDS","45 ENTERPRISES CT.","NAPA","CA",94558,0,"NAPA"
"CA-W-17510","SHIISA CELLARS, LLC","SHIISA CELLARS","3055 OLD SONOMA RD","NAPA","CA",94558,5401,"NAPA"
"CA-W-1607","DOMAINE CARNEROS, LTD.","DOMAINE CARNEROS","1240 DUHIG RD","NAPA","CA",94559,9713,"NAPA"
"CA-W-2333","LC WINE","LEWIS CELLARS","4101 BIG RANCH RD","NAPA","CA",94558,1406,"NAPA"
"CA-W-15350","NAUGHTY, LLC","NAUGHTY","1106 CLARK ST","NAPA","CA",94559,1548,"NAPA"
"CA-W-15971","TORTUGA VINEYARDS, LLC","TORTUGA VINEYARDS","15 HAHNERMANN LN","NAPA","CA",94558,0,"NAPA"
"CA-W-16382","BRYSON ESTATE VINEYARD, LLC","BRYSON ESTATE VINEYARD","3311 DAVID DR","NAPA","CA",94558,5331,"NAPA"
"CA-W-16171","STAG'S LEAP WINE CELLARS, LLC","STAG'S LEAP WINE CELLARS","5766 SILVERADO TRL","NAPA","CA",94558,1111,"NAPA"
"CA-W-16257","PATRICIA HOWE","PATRICIA HOWE WINES","1720 SPENCER ST","NAPA","CA",94559,1612,"NAPA"
"CA-W-16875","KENZO ESTATE INC","KENZO ESTATE","3200 MONTICELLO RD","NAPA","CA",94558,0,"NAPA"
"CA-W-17463","PATEL WINERY, LLC","PATEL WINERY","1285 DEALY LN","NAPA","CA",94559,0,"NAPA"
"CA-W-16972","AMICUS CELLARS, LLC","X WINERY","1075 GOLDEN GATE DR","NAPA","CA",94558,0,"NAPA"
"CA-W-17565","PARTRIDGE CELLARS, LLC","PARTRIDGE CELLARS","1721 PARTRICK RD","NAPA","CA",94558,6182,"NAPA"
"CA-W-16827","CARRIKER WINE CO. LLC","KOBALT WINES","902 ENTERPRISES WAY","NAPA","CA",94558,0,"NAPA"
"CA-W-2716","BIGHORN CELLARS, LLC"," ","459 WALNUT ST","NAPA","CA",94559,3101,"NAPA"
"CA-WS-15043","LAIRD FAMILY ESTATE, LLC","LAIRD WINE SERVICES","305 TECHNOLOGY WAY","NAPA","CA",94558,7525,"NAPA"
"CA-W-16622","CHAIM, LLC","COVENANT WINES","2511 NAPA VALLEY CORPORATE DR","NAPA","CA",94558,7474,"NAPA"
"CA-W-17525","LEFT COAST WINE COMPANY","PRIME CELLARS","1751 PARTICK RD","NAPA","CA",94558,0,"NAPA"
"CA-W-15445","BLOM ENTERPRISES, LLC","NAPA BARREL CARE","1075 GOLDEN GATE DR","NAPA","CA",94558,6187,"NAPA"
"CA-W-3331","L & J WINES, LLC","L & J WINES","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-15195","NAPA CUSTOM PACKAGING SOLUTIONS, LLC","NAPA BOTTLING GROUP","450 TECHNOLOGY WAY","NAPA","CA",94558,0,"NAPA"
"CA-W-15949","RICHARD ALAN REICHOW AND TRACEY LINN REICHOW","BLACK CAT VINEYARD","2222 NORTH THIRD AVE","NAPA","CA",94558,1111,"NAPA"
"CA-W-16592","AARON POTT AND CLAIRE POTT","POTT WINE","6126 SILVERADO TRL","NAPA","CA",94558,0,"NAPA"
"CA-W-16354","ANDREAS VAN DER HEYDEN","VAN DER HEYDEN VINEYARDS","4057 SILVERADO TRL","NAPA","CA",94558,1113,"NAPA"
"CA-W-15289","ROMEO VINEYARDS & CELLARS, LLC","ROMEO VINEYARDS & CELLARS","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-15803","EMILIAN, LP, PAGE WINE CELLARS LLC GP","PAGE WINE CELLARS","520 CALIFORNIA BLVD","NAPA","CA",94559,3158,"NAPA"
"CA-W-15494","JOHN R BRANDES","BRANDES CELLARS","21 CAMILLA DR","NAPA","CA",94558,4108,"NAPA"
"CA-W-16219","SCHRADER VINEYARDS, LLC","SCHRADER VINEYARDS","1271 MONTICELLO RD","NAPA","CA",94558,2019,"NAPA"
"CA-W-3146","DEL DOTTO VINEYARDS"," ","1055 ATLAS PEAK RD","NAPA","CA",94558,1501,"NAPA"
"CA-W-2852","SODARO WINES, LLC","SODARO WINES","24 BLUE OAK LN","NAPA","CA",94558,0,"NAPA"
"CA-W-15768","MICHAEL C. YATES","YATES FAMILY VINEYARD","3104 REDWOOD RD","NAPA","CA",94558,9706,"NAPA"
"CA-W-17366","MIKE AND MOLLY HENDRY","MIKE AND MOLLY HENDRY WINE COMPANY","3104 REDWOOD RD","NAPA","CA",94558,9706,"NAPA"
"CA-W-2869","GEORGE O. HENDRY","HENDRY WINERY","3104 REDWOOD RD","NAPA","CA",94558,9706,"NAPA"
"CA-W-2814","ARCHANGEL INVESTMENTS, LLC","BALDACCI WINERY","6236 SILVERADO TRL","NAPA","CA",94558,9414,"NAPA"
"CA-W-1044","SHAFER VINEYARDS"," ","6154 SILVERADO TRL","NAPA","CA",94558,9748,"NAPA"
"CA-W-16293","ALBERTO AYALA RODRIGUEZ & MARIA CRISTINA RODRIGUEZ","A & D WINES","39 EDGEFIELD CT","NAPA","CA",94558,7211,"NAPA"
"CA-W-16835","FOUR OLNEY LLC"," ","2253 DRY CREEK RD","NAPA","CA",94558,9723,"NAPA"
"CA-W-17441","BOLENOLOGY LLC","BOLEN FAMILY ESTATES","2253 DRY CREEK RD","NAPA","CA",94558,9723,"NAPA"
"CA-W-16629","GARY BRIAN BROOKMAN","BROOKMAN WINE CO.","7850 SILVERADO TRL","NAPA","CA",94558,0,"NAPA"
"CA-W-17232","GUARDIAN WINERY, LLC"," ","2511 NAPA VALLEY CORPORATE DR","NAPA","CA",94558,7574,"NAPA"
"CA-W-16128","NAPA SMITH BREWERY & WINERY, LLC","NAPA SMITH BREWERY & WINERY","1 EXECUTIVE WAY","NAPA","CA",94558,6271,"NAPA"
"CA-W-674","FRANCISCAN VINEYARDS, INC.","MT. VEEDER WINERY","1999 MOUNT VEEDER RD","NAPA","CA",94558,9773,"NAPA"
"CA-W-2562","LYNNTON ENTERPRISES, LP, WING CANYON VYDS., LLC, GP, PALMER WILLIAM JENKINS, LP, MARTHA ETHRIDGE, LP","WING CANYON VINEYARD","3100 MOUNT VEEDER RD","NAPA","CA",94558,9715,"NAPA"
"CA-W-3294","KONGSGAARD WINE LLC"," ","4375 ATLAS PEAK RD","NAPA","CA",94558,9398,"NAPA"
"CA-W-16857","BOYANCI LLC"," ","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-17544","CAIRDEAN VINEYARDS, LLC","CAIRDEAN VINEYARDS","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-17085","FORE FAMILY VINEYARDS, LLC","FORE FAMILY VINEYARDS","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-16834","KRISTINE ASHE VINEYARDS, LLC","ASHE FAMILY VINEYARDS","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-16824","ROCCA FAMILY VINEYARDS, INC.","ROCCA FAMIILY VINEYARDS","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-17094","DINO DINA","CIMAROSSA VINEYARDS","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-16966","WHETSTONE WINE CELLARS, LLC","WHETSTONE WINE CELLARS","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-16640","ALANTE VINEYARD LLC","ALANTE VINEYARD","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-16678","J. J. COHN ESTATE, LLC","SCARECROW WINE","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-16710","O'NEILL VOSTI ESTATE LLC","O'NEILL VOSTI ESTATE","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-16299","NICALI, LLC","LINDSTROM WINES","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-16091","PETER FRANUS WINE COMPANY, INC","PETER FRANUS WINE COMPANY","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-16030","KENWARD FAMILY VINEYARDS, LLC","TOR KENWARD FAMILY WINES","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-16007","CARREFOUR VINEYARDS, LLC","CARREFOUR VINEYARDS","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-15743","HILL ESTATES LLC","HILL FAMILY ESTATE","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-15492","BRESSLER VINEYARDS, LLC","BRESSLER VINEYARDS","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-2626","LAIRD FAMILY ESTATE, LLC","LAIRD FAMILY ESTATE","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-3580","LANG & REED, LLC"," ","5055 SOLANO AVE","NAPA","CA",94558,1326,"NAPA"
"CA-W-3364","VINOCE VINEYARDS, LLC","VINOCE VINEYARDS","880 VALLEJO ST","NAPA","CA",94559,1823,"NAPA"
"CA-W-15795","GALLERON SIGNATURE WINES, LLC","GALLERON SIGNATURE WINES","759 LA HOMA DR","NAPA","CA",94558,0,"NAPA"
"CA-W-16223","DARRIN FAMILY VINEYARDS, LLC","DARRIN FAMILY VINEYARDS","2456 N 3RD AVE","NAPA","CA",94558,3838,"NAPA"
"CA-W-16842","DELGADILLO WINE COMPANY, LLC","DELGADILLO WINE COMPANY","2812 SACRAMENTO ST","NAPA","CA",94558,4755,"NAPA"
"CA-W-2155","SPELLETICH FAMILY, INC.","SPELLETICH CELLARS","425 W GATEWAY RD","NAPA","CA",94558,1111,"NAPA"
"CA-W-16952","SIX CELLARS, LLC","TROUBADOUR CELLARS","45 ENTERPRISES CT","NAPA","CA",94558,7586,"NAPA"
"CA-W-2812","ARDENTE ESPRESSIONE, INC."," ","2929 ATLAS PEAK RD","NAPA","CA",94558,9316,"NAPA"
"CA-W-2892","TERENCE M. DEWANE","BELO WINE COMPANY","520 CALIFORNIA BLVD","NAPA","CA",94559,3160,"NAPA"
"CA-W-15975","CAFARO CELLARS, INC.","CAFARO CELLARS","7850 SILVERADO TRL","NAPA","CA",94558,9432,"NAPA"
